id,farmId,parcelIndex,cropType,harvestDate,quantity,unit,qualityGrade
4645,1560,0,"Okra","2024-01-27",6.05,"kg","Premium"
4646,1560,0,"Okra","2022-03-11",6.05,"kg","Premium"
4647,1561,0,"Tomato","2022-12-08",53.58,"kg","Premium"
4648,1561,0,"Tomato","2022-02-16",53.58,"kg","Premium"
4649,1561,0,"Tomato","2024-03-28",53.58,"kg","Premium"
4650,1561,0,"Tomato","2022-08-18",53.58,"kg","Premium"
4651,1562,0,"Corn","2022-05-04",14.62,"kg","Premium"
4652,1562,0,"Corn","2024-05-21",14.62,"kg","Premium"
4653,1562,0,"Corn","2023-10-19",14.62,"kg","Premium"
4654,1563,0,"Mango","2022-03-07",20.95,"kg","Premium"
4655,1563,0,"Mango","2022-09-22",20.95,"kg","Premium"
4656,1564,0,"Palay (Rice)","2023-05-10",33.69,"kg","Premium"
4657,1564,0,"Palay (Rice)","2024-06-04",33.69,"kg","Premium"
4658,1565,0,"Cucumber","2024-08-14",13.40,"kg","Premium"
4659,1565,0,"Cucumber","2024-04-28",13.40,"kg","Premium"
4660,1565,0,"Cucumber","2022-03-05",13.40,"kg","Premium"
4661,1565,0,"Cucumber","2022-07-25",13.40,"kg","Premium"
4662,1566,0,"Okra","2023-06-20",7.05,"kg","Premium"
4663,1566,0,"Okra","2023-11-10",7.05,"kg","Premium"
4664,1567,0,"Banana","2024-12-15",18.55,"kg","Premium"
4665,1567,0,"Banana","2024-01-05",18.55,"kg","Premium"
4666,1568,0,"Tomato","2023-08-06",20.62,"kg","Premium"
4667,1568,0,"Tomato","2024-01-18",20.62,"kg","Premium"
4668,1569,0,"Palay (Rice)","2024-09-14",9.54,"kg","Below Standard"
4669,1569,0,"Palay (Rice)","2022-04-21",21.67,"kg","Premium"
4670,1570,0,"Cassava","2023-12-04",2.55,"kg","Premium"
4671,1570,0,"Cassava","2024-02-06",2.55,"kg","Premium"
4672,1571,0,"Cassava","2022-11-21",9.70,"kg","Premium"
4673,1571,0,"Cassava","2024-02-06",9.70,"kg","Premium"
4674,1571,0,"Cassava","2023-04-24",9.70,"kg","Premium"
4675,1571,0,"Cassava","2024-05-17",9.70,"kg","Premium"
4676,1572,0,"Eggplant","2022-05-08",33.24,"kg","Premium"
4677,1572,0,"Eggplant","2022-02-04",33.24,"kg","Premium"
4678,1573,0,"Pepper","2023-11-02",45.03,"kg","Premium"
4679,1573,0,"Pepper","2022-02-20",45.03,"kg","Premium"
4680,1574,0,"Pepper","2024-03-08",42.39,"kg","Premium"
4681,1574,0,"Pepper","2022-09-20",42.39,"kg","Premium"
4682,1575,0,"Pepper","2023-06-23",30.03,"kg","Premium"
4683,1575,0,"Pepper","2023-10-08",30.03,"kg","Premium"
4684,1575,0,"Pepper","2023-06-04",30.03,"kg","Premium"
4685,1575,0,"Pepper","2024-04-01",30.03,"kg","Premium"
4686,1576,0,"Squash","2023-03-14",5.45,"kg","Premium"
4687,1576,0,"Squash","2023-09-13",5.45,"kg","Premium"
4688,1577,0,"Banana","2023-01-28",10.65,"kg","Premium"
4689,1577,0,"Banana","2023-09-02",10.65,"kg","Premium"
4690,1577,0,"Banana","2023-03-17",10.65,"kg","Premium"
4691,1578,0,"Mango","2024-07-12",9.94,"kg","Premium"
4692,1578,0,"Mango","2022-10-18",9.94,"kg","Premium"
4693,1579,0,"Pepper","2024-06-09",51.21,"kg","Premium"
4694,1579,0,"Pepper","2024-06-12",51.21,"kg","Premium"
4695,1580,0,"Pepper","2024-05-18",57.31,"kg","Premium"
4696,1580,0,"Pepper","2024-02-02",57.31,"kg","Premium"
4697,1581,0,"Pepper","2024-10-18",21.66,"kg","Premium"
4698,1581,0,"Pepper","2022-07-13",21.66,"kg","Premium"
4699,1582,0,"Squash","2023-05-14",20.10,"kg","Premium"
4700,1582,0,"Squash","2024-11-07",20.10,"kg","Premium"
4701,1583,0,"Okra","2022-02-10",6.50,"kg","Premium"
4702,1583,0,"Okra","2024-05-06",6.50,"kg","Premium"
4703,1584,0,"Cucumber","2023-08-23",19.10,"kg","Premium"
4704,1584,0,"Cucumber","2023-02-19",19.10,"kg","Premium"
4705,1585,0,"Cucumber","2024-11-26",6.96,"kg","Premium"
4706,1585,0,"Cucumber","2022-03-15",6.96,"kg","Premium"
4707,1586,0,"Squash","2023-11-19",11.18,"kg","Premium"
4708,1586,0,"Squash","2024-06-13",11.18,"kg","Premium"
4709,1586,0,"Squash","2022-08-17",11.18,"kg","Premium"
4710,1587,0,"Squash","2022-05-27",22.70,"kg","Premium"
4711,1587,0,"Squash","2024-01-01",22.70,"kg","Premium"
4712,1588,0,"Mango","2023-11-21",9.09,"kg","Premium"
4713,1588,0,"Mango","2023-04-11",9.09,"kg","Premium"
4714,1588,0,"Mango","2022-06-01",9.09,"kg","Premium"
4715,1589,0,"Eggplant","2022-01-28",21.22,"kg","Premium"
4716,1589,0,"Eggplant","2022-02-09",21.22,"kg","Premium"
4717,1589,0,"Eggplant","2023-03-15",21.22,"kg","Premium"
4718,1589,0,"Eggplant","2023-02-03",21.22,"kg","Premium"
4719,1590,0,"Eggplant","2022-09-03",54.52,"kg","Premium"
4720,1590,0,"Eggplant","2022-03-11",54.52,"kg","Premium"
4721,1590,0,"Eggplant","2024-12-07",54.52,"kg","Premium"
4722,1590,0,"Eggplant","2022-01-17",54.52,"kg","Premium"
4723,1591,0,"Okra","2023-09-03",5.45,"kg","Premium"
4724,1591,0,"Okra","2024-11-02",5.45,"kg","Premium"
4725,1592,0,"Sweet Potato","2022-03-11",10.45,"kg","Premium"
4726,1592,0,"Sweet Potato","2023-07-25",10.45,"kg","Premium"
4727,1592,0,"Sweet Potato","2022-01-09",10.45,"kg","Premium"
4728,1593,0,"Palay (Rice)","2023-11-05",12.67,"kg","Premium"
4729,1593,0,"Palay (Rice)","2023-05-25",12.67,"kg","Premium"
4730,1593,0,"Palay (Rice)","2023-11-17",12.67,"kg","Premium"
4731,1593,0,"Palay (Rice)","2023-09-14",12.67,"kg","Premium"
4732,1594,0,"Okra","2023-11-13",51.19,"kg","Premium"
4733,1594,0,"Okra","2022-05-11",51.19,"kg","Premium"
4734,1594,0,"Okra","2024-02-02",51.19,"kg","Premium"
4735,1594,0,"Okra","2023-06-10",51.19,"kg","Premium"
4736,1595,0,"Papaya","2024-09-03",15.95,"kg","Premium"
4737,1595,0,"Papaya","2023-06-14",15.95,"kg","Premium"
4738,1595,0,"Papaya","2024-09-14",15.95,"kg","Premium"
4739,1595,0,"Papaya","2024-06-27",15.95,"kg","Premium"
4740,1596,0,"Palay (Rice)","2022-08-05",21.83,"kg","Premium"
4741,1596,0,"Palay (Rice)","2022-08-05",21.83,"kg","Premium"
4742,1596,0,"Palay (Rice)","2023-07-04",21.83,"kg","Premium"
4743,1596,0,"Palay (Rice)","2024-03-14",21.83,"kg","Premium"
4744,1597,0,"Eggplant","2023-10-20",56.95,"kg","Premium"
4745,1597,0,"Eggplant","2023-05-24",56.95,"kg","Premium"
4746,1598,0,"Eggplant","2023-11-07",52.32,"kg","Premium"
4747,1598,0,"Eggplant","2023-07-04",52.32,"kg","Premium"
4748,1599,0,"Okra","2024-03-26",20.85,"kg","Premium"
4749,1599,0,"Okra","2023-05-24",20.85,"kg","Premium"
4750,1599,0,"Okra","2022-08-06",20.85,"kg","Premium"
4751,1599,0,"Okra","2024-03-25",20.85,"kg","Premium"
4752,1600,0,"Eggplant","2023-08-20",28.29,"kg","Premium"
4753,1600,0,"Eggplant","2024-12-17",28.29,"kg","Premium"
4754,1601,0,"Cassava","2023-12-01",5.80,"kg","Premium"
4755,1601,0,"Cassava","2022-11-08",5.80,"kg","Premium"
4756,1602,0,"Corn","2022-08-10",6.58,"kg","Premium"
4757,1602,0,"Corn","2022-07-13",6.58,"kg","Premium"
4758,1602,0,"Corn","2024-02-28",6.58,"kg","Premium"
4759,1603,0,"Mango","2024-09-01",3.25,"kg","Premium"
4760,1603,0,"Mango","2023-03-28",3.25,"kg","Premium"
4761,1604,0,"Corn","2022-09-10",19.58,"kg","Premium"
4762,1604,0,"Corn","2022-07-08",19.58,"kg","Premium"
4763,1604,0,"Corn","2023-10-25",19.58,"kg","Premium"
4764,1605,0,"Cucumber","2022-12-27",6.72,"kg","Premium"
4765,1605,0,"Cucumber","2024-12-06",6.72,"kg","Premium"
4766,1605,0,"Cucumber","2022-06-16",6.72,"kg","Premium"
4767,1605,0,"Cucumber","2024-07-17",6.72,"kg","Premium"
4768,1606,0,"Palay (Rice)","2022-06-20",10.87,"kg","Premium"
4769,1606,0,"Palay (Rice)","2024-12-04",10.87,"kg","Premium"
4770,1606,0,"Palay (Rice)","2024-04-15",10.87,"kg","Premium"
4771,1606,0,"Palay (Rice)","2024-03-13",10.87,"kg","Premium"
4772,1607,0,"Papaya","2023-02-24",23.15,"kg","Premium"
4773,1607,0,"Papaya","2022-06-13",23.15,"kg","Premium"
4774,1607,0,"Papaya","2022-01-12",23.15,"kg","Premium"
4775,1607,0,"Papaya","2023-12-03",23.15,"kg","Premium"
4776,1608,0,"Cucumber","2023-02-17",18.10,"kg","Premium"
4777,1608,0,"Cucumber","2023-03-24",18.10,"kg","Premium"
4778,1608,0,"Cucumber","2023-08-11",18.10,"kg","Premium"
4779,1608,0,"Cucumber","2024-10-15",7.06,"kg","Below Standard"
4780,1609,0,"Cucumber","2024-01-01",17.50,"kg","Premium"
4781,1609,0,"Cucumber","2023-07-16",17.50,"kg","Premium"
4782,1609,0,"Cucumber","2024-12-12",17.50,"kg","Premium"
4783,1609,0,"Cucumber","2023-01-15",17.50,"kg","Premium"
4784,1610,0,"Okra","2023-02-03",9.55,"kg","Premium"
4785,1610,0,"Okra","2024-09-24",9.55,"kg","Premium"
4786,1610,0,"Okra","2022-10-21",9.55,"kg","Premium"
4787,1610,0,"Okra","2022-07-28",9.55,"kg","Premium"
4788,1611,0,"Palay (Rice)","2024-03-08",4.10,"kg","Premium"
4789,1611,0,"Palay (Rice)","2024-07-04",4.10,"kg","Premium"
4790,1611,0,"Palay (Rice)","2023-12-21",4.10,"kg","Premium"
4791,1611,0,"Palay (Rice)","2024-12-10",4.10,"kg","Premium"
4792,1612,0,"Cassava","2023-12-19",12.80,"kg","Premium"
4793,1612,0,"Cassava","2023-04-27",12.80,"kg","Premium"
4794,1612,0,"Cassava","2023-04-25",12.80,"kg","Premium"
4795,1612,0,"Cassava","2024-02-25",12.80,"kg","Premium"
4796,1613,0,"Squash","2024-05-26",15.40,"kg","Premium"
4797,1613,0,"Squash","2024-04-09",15.40,"kg","Premium"
4798,1614,0,"Palay (Rice)","2024-10-13",12.83,"kg","Premium"
4799,1614,0,"Palay (Rice)","2024-11-14",12.83,"kg","Premium"
4800,1615,0,"Tomato","2023-07-03",36.54,"kg","Premium"
4801,1615,0,"Tomato","2022-11-27",36.54,"kg","Premium"
4802,1615,0,"Tomato","2023-10-01",36.54,"kg","Premium"
4803,1616,0,"Cassava","2022-11-01",23.05,"kg","Premium"
4804,1616,0,"Cassava","2023-02-04",23.05,"kg","Premium"
4805,1616,0,"Cassava","2023-10-26",23.05,"kg","Premium"
4806,1616,0,"Cassava","2023-10-14",23.05,"kg","Premium"
4807,1617,0,"Okra","2022-04-02",5.00,"kg","Premium"
4808,1617,0,"Okra","2023-10-23",5.00,"kg","Premium"
4809,1617,0,"Okra","2022-05-16",5.00,"kg","Premium"
4810,1617,0,"Okra","2024-10-21",5.00,"kg","Premium"
4811,1618,0,"Squash","2024-08-11",4.46,"kg","Premium"
4812,1618,0,"Squash","2022-03-05",4.46,"kg","Premium"
4813,1618,0,"Squash","2022-03-15",4.46,"kg","Premium"
4814,1619,0,"Palay (Rice)","2024-12-28",13.51,"kg","Premium"
4815,1619,0,"Palay (Rice)","2023-04-12",13.51,"kg","Premium"
4816,1619,0,"Palay (Rice)","2023-04-13",13.51,"kg","Premium"
4817,1619,0,"Palay (Rice)","2023-03-22",13.51,"kg","Premium"
4818,1620,0,"Eggplant","2022-09-20",60.79,"kg","Premium"
4819,1620,0,"Eggplant","2023-11-24",60.79,"kg","Premium"
4820,1620,0,"Eggplant","2023-10-14",60.79,"kg","Premium"
4821,1621,0,"Mango","2023-10-26",6.38,"kg","Premium"
4822,1621,0,"Mango","2022-05-02",6.38,"kg","Premium"
4823,1622,0,"Tomato","2022-10-09",5.75,"kg","Premium"
4824,1622,0,"Tomato","2024-01-03",5.75,"kg","Premium"
4825,1622,0,"Tomato","2023-01-16",5.75,"kg","Premium"
4826,1622,0,"Tomato","2023-04-04",5.75,"kg","Premium"
4827,1623,0,"Mango","2023-03-18",13.03,"kg","Premium"
4828,1623,0,"Mango","2024-12-01",13.03,"kg","Premium"
4829,1624,0,"Corn","2022-10-05",4.93,"kg","Premium"
4830,1624,0,"Corn","2023-05-01",4.93,"kg","Premium"
4831,1624,0,"Corn","2023-03-04",4.93,"kg","Premium"
4832,1624,0,"Corn","2023-11-16",4.93,"kg","Premium"
4833,1625,0,"Palay (Rice)","2023-06-13",18.45,"kg","Premium"
4834,1625,0,"Palay (Rice)","2022-08-08",18.45,"kg","Premium"
4835,1625,0,"Palay (Rice)","2022-06-17",18.45,"kg","Premium"
4836,1626,0,"Palay (Rice)","2024-06-12",8.31,"kg","Premium"
4837,1626,0,"Palay (Rice)","2022-01-22",8.31,"kg","Premium"
4838,1626,0,"Palay (Rice)","2024-01-20",8.31,"kg","Premium"
4839,1627,0,"Tomato","2023-08-06",13.46,"kg","Premium"
4840,1627,0,"Tomato","2023-02-21",13.46,"kg","Premium"
4841,1627,0,"Tomato","2022-04-07",13.46,"kg","Premium"
4842,1627,0,"Tomato","2023-02-02",13.46,"kg","Premium"
4843,1628,0,"Squash","2023-11-05",10.65,"kg","Premium"
4844,1628,0,"Squash","2022-02-03",10.65,"kg","Premium"
4845,1629,0,"Cucumber","2023-04-05",23.70,"kg","Premium"
4846,1629,0,"Cucumber","2022-01-26",23.70,"kg","Premium"
4847,1629,0,"Cucumber","2022-07-03",23.70,"kg","Premium"
4848,1630,0,"Eggplant","2023-02-24",38.60,"kg","Premium"
4849,1630,0,"Eggplant","2024-12-21",38.60,"kg","Premium"
4850,1631,0,"Okra","2024-08-03",8.75,"kg","Premium"
4851,1631,0,"Okra","2024-06-17",8.75,"kg","Premium"
4852,1632,0,"Mango","2024-11-19",19.45,"kg","Premium"
4853,1632,0,"Mango","2023-08-21",19.45,"kg","Premium"
4854,1632,0,"Mango","2022-09-08",19.45,"kg","Premium"
4855,1632,0,"Mango","2022-08-28",19.45,"kg","Premium"
4856,1633,0,"Sweet Potato","2023-05-15",23.55,"kg","Premium"
4857,1633,0,"Sweet Potato","2023-05-17",23.55,"kg","Premium"
4858,1633,0,"Sweet Potato","2022-03-09",23.55,"kg","Premium"
4859,1633,0,"Sweet Potato","2022-09-07",23.55,"kg","Premium"
4860,1634,0,"Sweet Potato","2024-10-25",7.05,"kg","Below Standard"
4861,1634,0,"Sweet Potato","2022-04-15",21.35,"kg","Premium"
4862,1635,0,"Squash","2024-12-13",18.05,"kg","Premium"
4863,1635,0,"Squash","2024-07-14",8.12,"kg","Below Standard"
4864,1635,0,"Squash","2023-01-26",18.05,"kg","Premium"
4865,1635,0,"Squash","2023-06-19",18.05,"kg","Premium"
4866,1636,0,"Pepper","2022-05-21",39.82,"kg","Premium"
4867,1636,0,"Pepper","2022-04-24",39.82,"kg","Premium"
4868,1636,0,"Pepper","2023-01-07",39.82,"kg","Premium"
4869,1636,0,"Pepper","2024-05-02",39.82,"kg","Premium"
4870,1637,0,"Pepper","2023-11-25",18.72,"kg","Premium"
4871,1637,0,"Pepper","2023-11-03",18.72,"kg","Premium"
4872,1637,0,"Pepper","2024-09-18",18.72,"kg","Premium"
4873,1638,0,"Palay (Rice)","2024-02-23",18.93,"kg","Premium"
4874,1638,0,"Palay (Rice)","2023-03-09",18.93,"kg","Premium"
4875,1639,0,"Corn","2022-08-28",15.74,"kg","Premium"
4876,1639,0,"Corn","2022-11-15",15.74,"kg","Premium"
4877,1639,0,"Corn","2024-11-22",15.74,"kg","Premium"
4878,1639,0,"Corn","2024-10-01",15.74,"kg","Premium"
4879,1640,0,"Pepper","2022-04-02",21.56,"kg","Premium"
4880,1640,0,"Pepper","2022-12-11",21.56,"kg","Premium"
4881,1640,0,"Pepper","2023-10-22",21.56,"kg","Premium"
4882,1641,0,"Sweet Potato","2022-11-15",5.60,"kg","Premium"
4883,1641,0,"Sweet Potato","2023-02-28",5.60,"kg","Premium"
4884,1641,0,"Sweet Potato","2022-04-23",5.60,"kg","Premium"
4885,1642,0,"Pepper","2023-01-08",44.50,"kg","Premium"
4886,1642,0,"Pepper","2022-03-21",44.50,"kg","Premium"
4887,1642,0,"Pepper","2024-05-02",44.50,"kg","Premium"
4888,1643,0,"Palay (Rice)","2022-01-12",34.26,"kg","Premium"
4889,1643,0,"Palay (Rice)","2022-06-15",34.26,"kg","Premium"
4890,1643,0,"Palay (Rice)","2024-12-25",34.26,"kg","Premium"
4891,1643,0,"Palay (Rice)","2022-02-28",34.26,"kg","Premium"
4892,1644,0,"Pepper","2022-10-26",26.60,"kg","Premium"
4893,1644,0,"Pepper","2024-08-24",26.60,"kg","Premium"
4894,1644,0,"Pepper","2024-05-15",26.60,"kg","Premium"
4895,1645,0,"Palay (Rice)","2024-04-15",14.62,"kg","Premium"
4896,1645,0,"Palay (Rice)","2024-03-19",14.62,"kg","Premium"
4897,1645,0,"Palay (Rice)","2023-07-05",14.62,"kg","Premium"
4898,1646,0,"Eggplant","2024-09-21",15.24,"kg","Premium"
4899,1646,0,"Eggplant","2023-12-08",15.24,"kg","Premium"
4900,1646,0,"Eggplant","2022-04-13",15.24,"kg","Premium"
4901,1646,0,"Eggplant","2024-11-25",15.24,"kg","Premium"
4902,1647,0,"Cucumber","2024-05-22",18.10,"kg","Premium"
4903,1647,0,"Cucumber","2023-10-12",18.10,"kg","Premium"
4904,1647,0,"Cucumber","2022-09-25",18.10,"kg","Premium"
4905,1647,0,"Cucumber","2022-11-07",18.10,"kg","Premium"
4906,1648,0,"Sweet Potato","2024-03-06",13.45,"kg","Premium"
4907,1648,0,"Sweet Potato","2022-02-03",13.45,"kg","Premium"
4908,1649,0,"Corn","2023-09-23",10.40,"kg","Premium"
4909,1649,0,"Corn","2022-02-11",10.40,"kg","Premium"
4910,1649,0,"Corn","2024-05-04",10.40,"kg","Premium"
4911,1650,0,"Corn","2024-04-15",16.47,"kg","Premium"
4912,1650,0,"Corn","2022-08-17",16.47,"kg","Premium"
4913,1650,0,"Corn","2024-12-11",16.47,"kg","Premium"
4914,1650,0,"Corn","2024-02-07",16.47,"kg","Premium"
4915,1651,0,"Cassava","2024-03-13",9.65,"kg","Premium"
4916,1651,0,"Cassava","2024-08-18",9.65,"kg","Premium"
4917,1651,0,"Cassava","2024-04-02",9.65,"kg","Premium"
4918,1651,0,"Cassava","2023-05-20",9.65,"kg","Premium"
4919,1652,0,"Eggplant","2023-08-07",20.20,"kg","Premium"
4920,1652,0,"Eggplant","2022-07-19",20.20,"kg","Premium"
4921,1652,0,"Eggplant","2024-04-21",20.20,"kg","Premium"
4922,1652,0,"Eggplant","2023-08-21",20.20,"kg","Premium"
4923,1653,0,"Eggplant","2023-03-27",53.49,"kg","Premium"
4924,1653,0,"Eggplant","2024-07-17",53.49,"kg","Premium"
4925,1653,0,"Eggplant","2022-01-04",53.49,"kg","Premium"
4926,1653,0,"Eggplant","2023-02-17",53.49,"kg","Premium"
4927,1654,0,"Palay (Rice)","2022-12-04",22.72,"kg","Premium"
4928,1654,0,"Palay (Rice)","2022-11-05",22.72,"kg","Premium"
4929,1654,0,"Palay (Rice)","2022-02-17",22.72,"kg","Premium"
4930,1655,0,"Tomato","2022-01-10",51.94,"kg","Premium"
4931,1655,0,"Tomato","2022-04-25",51.94,"kg","Premium"
4932,1655,0,"Tomato","2022-02-07",51.94,"kg","Premium"
4933,1656,0,"Palay (Rice)","2023-09-15",16.01,"kg","Premium"
4934,1656,0,"Palay (Rice)","2024-08-11",16.01,"kg","Premium"
4935,1657,0,"Palay (Rice)","2022-04-03",21.87,"kg","Premium"
4936,1657,0,"Palay (Rice)","2022-07-01",21.87,"kg","Premium"
4937,1657,0,"Palay (Rice)","2023-10-26",21.87,"kg","Premium"
4938,1658,0,"Cucumber","2024-06-22",22.35,"kg","Premium"
4939,1658,0,"Cucumber","2023-05-08",22.35,"kg","Premium"
4940,1658,0,"Cucumber","2024-12-18",22.35,"kg","Premium"
4941,1659,0,"Sweet Potato","2023-08-07",10.69,"kg","Premium"
4942,1659,0,"Sweet Potato","2023-02-21",10.69,"kg","Premium"
4943,1659,0,"Sweet Potato","2023-08-07",10.69,"kg","Premium"
4944,1659,0,"Sweet Potato","2023-08-06",10.69,"kg","Premium"
4945,1660,0,"Tomato","2023-06-26",48.67,"kg","Premium"
4946,1660,0,"Tomato","2023-02-18",48.67,"kg","Premium"
4947,1660,0,"Tomato","2024-01-04",48.67,"kg","Premium"
4948,1660,0,"Tomato","2022-11-19",48.67,"kg","Premium"
4949,1661,0,"Cassava","2022-11-28",14.90,"kg","Premium"
4950,1661,0,"Cassava","2023-01-07",14.90,"kg","Premium"
4951,1662,0,"Palay (Rice)","2023-07-01",31.83,"kg","Premium"
4952,1662,0,"Palay (Rice)","2022-10-21",31.83,"kg","Premium"
4953,1663,0,"Okra","2024-05-16",61.66,"kg","Premium"
4954,1663,0,"Okra","2023-04-14",61.66,"kg","Premium"
4955,1664,0,"Banana","2022-02-15",5.30,"kg","Premium"
4956,1664,0,"Banana","2022-07-19",5.30,"kg","Premium"
4957,1664,0,"Banana","2024-12-24",5.30,"kg","Premium"
4958,1665,0,"Cucumber","2024-04-13",9.85,"kg","Premium"
4959,1665,0,"Cucumber","2024-11-25",9.85,"kg","Premium"
4960,1665,0,"Cucumber","2024-10-17",9.85,"kg","Premium"
4961,1665,0,"Cucumber","2024-07-22",9.85,"kg","Premium"
4962,1666,0,"Palay (Rice)","2022-11-26",24.54,"kg","Premium"
4963,1666,0,"Palay (Rice)","2024-03-12",24.54,"kg","Premium"
4964,1667,0,"Palay (Rice)","2023-10-23",15.11,"kg","Premium"
4965,1667,0,"Palay (Rice)","2023-09-22",15.11,"kg","Premium"
4966,1667,0,"Palay (Rice)","2023-06-24",15.11,"kg","Premium"
4967,1668,0,"Cassava","2023-07-18",19.55,"kg","Premium"
4968,1668,0,"Cassava","2024-08-26",19.55,"kg","Premium"
4969,1668,0,"Cassava","2023-08-08",19.55,"kg","Premium"
4970,1669,0,"Eggplant","2023-06-03",8.51,"kg","Premium"
4971,1669,0,"Eggplant","2022-06-21",8.51,"kg","Premium"
4972,1669,0,"Eggplant","2023-04-18",8.51,"kg","Premium"
4973,1670,0,"Squash","2023-02-04",7.95,"kg","Premium"
4974,1670,0,"Squash","2022-08-22",7.95,"kg","Premium"
4975,1670,0,"Squash","2022-12-25",7.95,"kg","Premium"
4976,1670,0,"Squash","2022-02-10",7.95,"kg","Premium"
4977,1671,0,"Palay (Rice)","2023-11-03",12.42,"kg","Premium"
4978,1671,0,"Palay (Rice)","2022-05-22",12.42,"kg","Premium"
4979,1672,0,"Palay (Rice)","2024-06-20",2.41,"kg","Below Standard"
4980,1672,0,"Palay (Rice)","2023-03-14",3.95,"kg","Premium"
4981,1672,0,"Palay (Rice)","2022-01-03",3.95,"kg","Premium"
4982,1673,0,"Eggplant","2024-02-02",27.06,"kg","Premium"
4983,1673,0,"Eggplant","2022-10-10",27.06,"kg","Premium"
4984,1674,0,"Corn","2024-02-10",4.39,"kg","Premium"
4985,1674,0,"Corn","2022-02-03",4.39,"kg","Premium"
4986,1674,0,"Corn","2023-11-14",4.39,"kg","Premium"
4987,1675,0,"Banana","2022-05-09",19.28,"kg","Premium"
4988,1675,0,"Banana","2023-03-25",19.28,"kg","Premium"
4989,1675,0,"Banana","2022-11-08",19.28,"kg","Premium"
4990,1676,0,"Palay (Rice)","2023-06-24",20.33,"kg","Premium"
4991,1676,0,"Palay (Rice)","2023-09-19",20.33,"kg","Premium"
4992,1676,0,"Palay (Rice)","2022-11-10",20.33,"kg","Premium"
4993,1677,0,"Palay (Rice)","2024-11-10",12.61,"kg","Premium"
4994,1677,0,"Palay (Rice)","2023-05-05",12.61,"kg","Premium"
4995,1677,0,"Palay (Rice)","2024-08-15",12.61,"kg","Premium"
4996,1678,0,"Sweet Potato","2024-05-04",14.60,"kg","Premium"
4997,1678,0,"Sweet Potato","2023-02-14",14.60,"kg","Premium"
4998,1678,0,"Sweet Potato","2022-03-19",14.60,"kg","Premium"
4999,1679,0,"Palay (Rice)","2024-03-26",5.56,"kg","Premium"
5000,1679,0,"Palay (Rice)","2022-05-06",5.56,"kg","Premium"
5001,1680,0,"Squash","2023-10-14",21.50,"kg","Premium"
5002,1680,0,"Squash","2024-10-21",7.74,"kg","Below Standard"
5003,1680,0,"Squash","2023-03-14",21.50,"kg","Premium"
5004,1681,0,"Palay (Rice)","2023-03-05",12.70,"kg","Premium"
5005,1681,0,"Palay (Rice)","2022-11-15",12.70,"kg","Premium"
5006,1682,0,"Banana","2023-08-19",16.26,"kg","Premium"
5007,1682,0,"Banana","2022-01-27",16.26,"kg","Premium"
5008,1683,0,"Palay (Rice)","2024-07-25",17.58,"kg","Premium"
5009,1683,0,"Palay (Rice)","2023-11-10",17.58,"kg","Premium"
5010,1683,0,"Palay (Rice)","2022-11-08",17.58,"kg","Premium"
5011,1684,0,"Eggplant","2024-12-01",3.92,"kg","Premium"
5012,1684,0,"Eggplant","2022-11-16",3.92,"kg","Premium"
5013,1685,0,"Corn","2023-05-11",27.06,"kg","Premium"
5014,1685,0,"Corn","2023-08-27",27.06,"kg","Premium"
5015,1686,0,"Tomato","2024-01-27",41.74,"kg","Premium"
5016,1686,0,"Tomato","2024-06-28",41.74,"kg","Premium"
5017,1686,0,"Tomato","2023-06-15",41.74,"kg","Premium"
5018,1687,0,"Cucumber","2023-07-14",11.35,"kg","Premium"
5019,1687,0,"Cucumber","2022-09-25",11.35,"kg","Premium"
5020,1687,0,"Cucumber","2023-05-19",11.35,"kg","Premium"
5021,1687,0,"Cucumber","2022-02-16",11.35,"kg","Premium"
5022,1688,0,"Mango","2023-03-20",14.95,"kg","Premium"
5023,1688,0,"Mango","2022-07-27",14.95,"kg","Premium"
5024,1688,0,"Mango","2024-05-28",14.95,"kg","Premium"
5025,1689,0,"Pepper","2023-03-24",11.18,"kg","Premium"
5026,1689,0,"Pepper","2023-12-06",11.18,"kg","Premium"
5027,1690,0,"Tomato","2024-07-11",59.98,"kg","Premium"
5028,1690,0,"Tomato","2023-03-11",59.98,"kg","Premium"
5029,1690,0,"Tomato","2024-03-07",59.98,"kg","Premium"
5030,1690,0,"Tomato","2024-07-07",59.98,"kg","Premium"
5031,1691,0,"Eggplant","2024-07-26",12.92,"kg","Premium"
5032,1691,0,"Eggplant","2024-05-03",12.92,"kg","Premium"
5033,1691,0,"Eggplant","2024-07-22",12.92,"kg","Premium"
5034,1691,0,"Eggplant","2022-07-02",12.92,"kg","Premium"
5035,1692,0,"Corn","2024-07-02",10.03,"kg","Premium"
5036,1692,0,"Corn","2023-04-10",10.03,"kg","Premium"
5037,1692,0,"Corn","2022-03-18",10.03,"kg","Premium"
5038,1693,0,"Palay (Rice)","2023-07-03",13.05,"kg","Premium"
5039,1693,0,"Palay (Rice)","2023-06-24",13.05,"kg","Premium"
5040,1693,0,"Palay (Rice)","2024-04-05",13.05,"kg","Premium"
5041,1694,0,"Corn","2023-11-23",21.06,"kg","Premium"
5042,1694,0,"Corn","2022-02-17",21.06,"kg","Premium"
